leaf,total,density,timepoints,species,plantedyear,plantedtype
0.05,0.761112666,60.44444444,1,corn,2016,monoculture
0.121,1.254041472,60.44444444,1,corn,2016,monoculture
0.078,0.960241077,60.44444444,1,corn,2016,monoculture
0.065,0.715445388,60.44444444,1,corn,2016,monoculture
0.077,0.996117529,60.44444444,1,corn,2016,monoculture
0.068,0.867673686,60.44444444,1,corn,2016,monoculture
0.068,0.825555683,60.44444444,1,corn,2016,monoculture
0.069,0.821158289,60.44444444,1,corn,2016,monoculture
0.085,1.058061603,60.44444444,1,corn,2016,monoculture
0.031,0.952541374,25.33333333,1,corn,2016,monoculture
0.01,0.385341625,25.33333333,1,corn,2016,monoculture
0.082,1.011489731,25.33333333,1,corn,2016,monoculture
0.073,0.965792926,25.33333333,1,corn,2016,monoculture
0.061,0.697888746,25.33333333,1,corn,2016,monoculture
0.053,0.563777593,25.33333333,1,corn,2016,monoculture
0.056,0.512885481,25.33333333,1,corn,2016,monoculture
0.064,0.742505162,25.33333333,1,corn,2016,monoculture
0.059,0.623303668,25.33333333,1,corn,2016,monoculture
0.095,1.303190167,25.33333333,1,corn,2016,monoculture
0.041,0.618143178,34.66666667,1,corn,2016,monoculture
0.066,1.015895793,34.66666667,1,corn,2016,monoculture
0.081,1.18200522,34.66666667,1,corn,2016,monoculture
0.064,0.664999349,34.66666667,1,corn,2016,monoculture
0.048,0.524236781,34.66666667,1,corn,2016,monoculture
0.057,0.677898913,34.66666667,1,corn,2016,monoculture
0.082,1.000509768,34.66666667,1,corn,2016,monoculture
0.083,1.00186237,34.66666667,1,corn,2016,monoculture
0.055,0.543890638,34.66666667,1,corn,2016,monoculture
0.129,1.715872725,34.66666667,1,corn,2016,monoculture
0.063,0.78431188,23.55555556,1,corn,2016,monoculture
0.083,0.693792553,23.55555556,1,corn,2016,monoculture
0.047,0.552385249,23.55555556,1,corn,2016,monoculture
0.056,0.571079474,23.55555556,1,corn,2016,monoculture
0.058,0.550497844,23.55555556,1,corn,2016,monoculture
0.057,0.583935198,23.55555556,1,corn,2016,monoculture
0.047,0.437274182,23.55555556,1,corn,2016,monoculture
0.07,0.85301706,23.55555556,1,corn,2016,monoculture
0.078,0.974776354,23.55555556,1,corn,2016,monoculture
0.056,0.569625087,23.55555556,1,corn,2016,monoculture
0.048,0.590567019,34.66666667,1,corn,2016,monoculture
0.038,0.501893974,34.66666667,1,corn,2016,monoculture
0.045,0.666360929,34.66666667,1,corn,2016,monoculture
0.062,0.637070384,34.66666667,1,corn,2016,monoculture
0.076,0.933252949,34.66666667,1,corn,2016,monoculture
0.059,0.75547308,34.66666667,1,corn,2016,monoculture
0.075,0.939891013,34.66666667,1,corn,2016,monoculture
0.071,0.81535931,34.66666667,1,corn,2016,monoculture
0.077,0.923272836,34.66666667,1,corn,2016,monoculture
0.108,1.412189004,34.66666667,1,corn,2016,monoculture
0.072,0.838378214,45.77777778,1,corn,2016,monoculture
0.068,0.8822211,45.77777778,1,corn,2016,monoculture
0.046,0.596507332,45.77777778,1,corn,2016,monoculture
0.09,1.095425697,45.77777778,1,corn,2016,monoculture
0.096,1.17395295,45.77777778,1,corn,2016,monoculture
0.08,0.94404599,45.77777778,1,corn,2016,monoculture
0.051,0.463779559,45.77777778,1,corn,2016,monoculture
0.078,0.899869218,45.77777778,1,corn,2016,monoculture
0.038,0.333514317,45.77777778,1,corn,2016,monoculture
0.076,0.861264295,45.77777778,1,corn,2016,monoculture
0.085,1.03579974,40.88888889,1,corn,2016,monoculture
0.078,1.261538019,40.88888889,1,corn,2016,monoculture
0.067,0.875032307,40.88888889,1,corn,2016,monoculture
0.075,0.86033525,40.88888889,1,corn,2016,monoculture
0.075,0.844487003,40.88888889,1,corn,2016,monoculture
0.095,1.192973125,40.88888889,1,corn,2016,monoculture
0.061,0.635482446,40.88888889,1,corn,2016,monoculture
0.073,0.921240049,40.88888889,1,corn,2016,monoculture
0.085,1.029965179,40.88888889,1,corn,2016,monoculture
0.065,0.709281059,40.88888889,1,corn,2016,monoculture
0.057,0.965495248,24.88888889,1,corn,2016,monoculture
0.074,0.745716338,24.88888889,1,corn,2016,monoculture
0.06,0.699513376,24.88888889,1,corn,2016,monoculture
0.102,1.382169321,24.88888889,1,corn,2016,monoculture
0.079,0.869492017,24.88888889,1,corn,2016,monoculture
0.067,0.762983262,24.88888889,1,corn,2016,monoculture
0.091,1.124333465,24.88888889,1,corn,2016,monoculture
0.082,1.016217536,24.88888889,1,corn,2016,monoculture
0.112,1.458767523,24.88888889,1,corn,2016,monoculture
0.086,0.993002973,24.88888889,1,corn,2016,monoculture
0.055,0.972116046,33.77777778,1,corn,2016,monoculture
0.099,0.859175492,33.77777778,1,corn,2016,monoculture
0.34,0.692414457,33.77777778,1,corn,2016,monoculture
0.072,0.866767568,33.77777778,1,corn,2016,monoculture
0.079,0.949170595,33.77777778,1,corn,2016,monoculture
0.083,0.998222815,33.77777778,1,corn,2016,monoculture
0.093,1.142615684,33.77777778,1,corn,2016,monoculture
0.088,1.117342274,33.77777778,1,corn,2016,monoculture
0.094,1.198671265,33.77777778,1,corn,2016,monoculture
0.097,1.04691148,45.77777778,1,corn,2016,monoculture
0.07,0.748096339,45.77777778,1,corn,2016,monoculture
0.048,1.058757074,45.77777778,1,corn,2016,monoculture
0.07,0.887245956,45.77777778,1,corn,2016,monoculture
0.07,0.832996924,45.77777778,1,corn,2016,monoculture
0.057,0.601319036,45.77777778,1,corn,2016,monoculture
0.095,1.219279679,45.77777778,1,corn,2016,monoculture
0.084,1.047665627,45.77777778,1,corn,2016,monoculture
0.098,1.310406731,45.77777778,1,corn,2016,monoculture
0.066,0.77592851,45.77777778,1,corn,2016,monoculture
0.054,0.772195718,42.66666667,1,corn,2016,monoculture
0.1,1.054235415,42.66666667,1,corn,2016,monoculture
0.065,0.81133343,42.66666667,1,corn,2016,monoculture
0.059,0.626286078,42.66666667,1,corn,2016,monoculture
0.077,0.920307765,42.66666667,1,corn,2016,monoculture
0.069,0.81872293,42.66666667,1,corn,2016,monoculture
0.075,0.867673686,42.66666667,1,corn,2016,monoculture
0.063,0.735563342,42.66666667,1,corn,2016,monoculture
0.079,1.011007931,42.66666667,1,corn,2016,monoculture
0.067,0.793422531,42.66666667,1,corn,2016,monoculture
0.069,0.863810774,51.55555556,1,corn,2016,monoculture
0.055,0.696159281,51.55555556,1,corn,2016,monoculture
0.039,0.572725088,51.55555556,1,corn,2016,monoculture
0.056,0.654490364,51.55555556,1,corn,2016,monoculture
0.067,0.808366078,51.55555556,1,corn,2016,monoculture
0.075,0.853104244,51.55555556,1,corn,2016,monoculture
0.079,0.92444415,51.55555556,1,corn,2016,monoculture
0.068,0.864842112,51.55555556,1,corn,2016,monoculture
0.074,0.874719668,51.55555556,1,corn,2016,monoculture
0.085,1.045201548,51.55555556,1,corn,2016,monoculture
0.069,0.843777919,11.11111111,1,corn,2016,monoculture
0.115,1.300929932,11.11111111,1,corn,2016,monoculture
0.135,1.478129987,11.11111111,1,corn,2016,monoculture
0.079,1.071287577,11.11111111,1,corn,2016,monoculture
0.043,0.41914635,11.11111111,1,corn,2016,monoculture
0.049,0.539860593,11.11111111,1,corn,2016,monoculture
0.077,0.97322262,11.11111111,1,corn,2016,monoculture
0.075,0.899562105,11.11111111,1,corn,2016,monoculture
0.06,0.683391803,11.11111111,1,corn,2016,monoculture
0.061,0.670061394,11.11111111,1,corn,2016,monoculture
0.063,0.790764139,14.66666667,1,corn,2016,monoculture
0.116,1.125760497,14.66666667,1,corn,2016,monoculture
0.056,0.962988003,14.66666667,1,corn,2016,monoculture
0.105,1.366817486,14.66666667,1,corn,2016,monoculture
0.082,1.01409994,14.66666667,1,corn,2016,monoculture
0.084,1.113356019,14.66666667,1,corn,2016,monoculture
0.059,0.70523074,14.66666667,1,corn,2016,monoculture
0.079,0.96080255,14.66666667,1,corn,2016,monoculture
0.09,1.141751795,14.66666667,1,corn,2016,monoculture
0.081,0.988815431,14.66666667,1,corn,2016,monoculture
0.04,0.811105225,15.11111111,1,corn,2016,monoculture
0.12,1.573460784,15.11111111,1,corn,2016,monoculture
0.08,0.967373043,15.11111111,1,corn,2016,monoculture
0.127,1.747756931,15.11111111,1,corn,2016,monoculture
0.085,1.030237369,15.11111111,1,corn,2016,monoculture
0.067,0.836813006,15.11111111,1,corn,2016,monoculture
0.095,1.206174777,15.11111111,1,corn,2016,monoculture
0.073,0.868694412,15.11111111,1,corn,2016,monoculture
0.065,0.725782907,15.11111111,1,corn,2016,monoculture
0.11,1.49020309,15.11111111,1,corn,2016,monoculture
0.08,1.190179386,15.55555556,1,corn,2016,monoculture
0.046,0.60424055,15.55555556,1,corn,2016,monoculture
0.04,0.474912333,15.55555556,1,corn,2016,monoculture
0.09,0.990396461,15.55555556,1,corn,2016,monoculture
0.055,0.531354127,15.55555556,1,corn,2016,monoculture
0.049,0.456073364,15.55555556,1,corn,2016,monoculture
0.082,0.888567852,15.55555556,1,corn,2016,monoculture
0.04,0.737215891,15.55555556,1,corn,2016,monoculture
0.079,0.964788386,15.55555556,1,corn,2016,monoculture
0.093,1.079511597,15.55555556,1,corn,2016,monoculture
0.068,0.722902805,15.55555556,1,corn,2016,monoculture
0.096,1.178730712,15.55555556,1,corn,2016,monoculture
0.081,0.986701988,15.55555556,1,corn,2016,monoculture
0.08,0.948677205,15.55555556,1,corn,2016,monoculture
0.058,0.689322355,15.55555556,1,corn,2016,monoculture
0.084,0.919084378,15.55555556,1,corn,2016,monoculture
0.078,0.891735583,15.55555556,1,corn,2016,monoculture
0.07,0.833370291,18.22222222,1,corn,2016,monoculture
0.07,1.018604626,18.22222222,1,corn,2016,monoculture
0.06,0.850496602,18.22222222,1,corn,2016,monoculture
0.073,0.82852367,18.22222222,1,corn,2016,monoculture
0.114,1.543932768,18.22222222,1,corn,2016,monoculture
0.073,0.80584756,18.22222222,1,corn,2016,monoculture
0.054,0.528532411,18.22222222,1,corn,2016,monoculture
0.074,0.929700936,18.22222222,1,corn,2016,monoculture
0.072,0.811515333,18.22222222,1,corn,2016,monoculture
0.081,0.994453894,18.22222222,1,corn,2016,monoculture
0.07,1.01911745,7.111111111,1,corn,2016,monoculture
0.09,1.307963004,7.111111111,1,corn,2016,monoculture
0.07,0.901478529,7.111111111,1,corn,2016,monoculture
0.103,1.375747741,7.111111111,1,corn,2016,monoculture
0.076,0.803866282,7.111111111,1,corn,2016,monoculture
0.077,0.887245956,7.111111111,1,corn,2016,monoculture
0.068,0.835356574,7.111111111,1,corn,2016,monoculture
0.085,1.137058758,7.111111111,1,corn,2016,monoculture
0.079,0.967031134,7.111111111,1,corn,2016,monoculture
0.073,0.990826322,7.111111111,1,corn,2016,monoculture
0.094,0.780601452,9.333333333,1,corn,2016,monoculture
0.058,0.633691779,9.333333333,1,corn,2016,monoculture
0.046,0.699513376,9.333333333,1,corn,2016,monoculture
0.095,1.179047823,9.333333333,1,corn,2016,monoculture
0.075,0.806359535,9.333333333,1,corn,2016,monoculture
0.084,1.087231566,9.333333333,1,corn,2016,monoculture
0.08,0.91773312,9.333333333,1,corn,2016,monoculture
0.126,1.742254739,9.333333333,1,corn,2016,monoculture
0.092,1.247386991,9.333333333,1,corn,2016,monoculture
0.104,1.361156833,9.333333333,1,corn,2016,monoculture
0.035,0.95262022,10.22222222,1,corn,2016,monoculture
0.09,1.120229643,10.22222222,1,corn,2016,monoculture
0.11,1.589815786,10.22222222,1,corn,2016,monoculture
0.082,0.985878883,10.22222222,1,corn,2016,monoculture
0.089,1.06821318,10.22222222,1,corn,2016,monoculture
0.113,1.617824829,10.22222222,1,corn,2016,monoculture
0.122,1.70643514,10.22222222,1,corn,2016,monoculture
0.087,0.99830888,10.22222222,1,corn,2016,monoculture
0.089,1.050293136,10.22222222,1,corn,2016,monoculture
0.067,0.709286842,10.22222222,1,corn,2016,monoculture
0.04,0.753807357,10.22222222,1,corn,2016,monoculture
0.04,0.53581995,10.22222222,1,corn,2016,monoculture
0.066,0.811497439,10.22222222,1,corn,2016,monoculture
0.074,0.862167964,10.22222222,1,corn,2016,monoculture
0.059,0.575549707,10.22222222,1,corn,2016,monoculture
0.092,1.167950241,10.22222222,1,corn,2016,monoculture
0.095,1.171931413,10.22222222,1,corn,2016,monoculture
0.104,1.281921635,10.22222222,1,corn,2016,monoculture
0.086,1.046013782,10.22222222,1,corn,2016,monoculture
0.062,0.690433577,10.22222222,1,corn,2016,monoculture
0.07,0.946894352,8.888888889,1,corn,2016,monoculture
0.1,2.153922718,8.888888889,1,corn,2016,monoculture
0.05,0.893516776,8.888888889,1,corn,2016,monoculture
0.074,0.798334333,8.888888889,1,corn,2016,monoculture
0.077,0.803400195,8.888888889,1,corn,2016,monoculture
0.11,1.536081371,8.888888889,1,corn,2016,monoculture
0.043,0.369180338,8.888888889,1,corn,2016,monoculture
0.065,0.740475135,8.888888889,1,corn,2016,monoculture
0.071,0.822835525,8.888888889,1,corn,2016,monoculture
0.058,0.728109872,8.888888889,1,corn,2016,monoculture
0.06,0.788074601,5.777777778,1,corn,2016,monoculture
0.07,0.99510619,5.777777778,1,corn,2016,monoculture
0.034,0.465590198,5.777777778,1,corn,2016,monoculture
0.083,0.984604553,5.777777778,1,corn,2016,monoculture
0.076,0.919276125,5.777777778,1,corn,2016,monoculture
0.072,0.885800086,5.777777778,1,corn,2016,monoculture
0.073,0.976229301,5.777777778,1,corn,2016,monoculture
0.053,0.46157723,5.777777778,1,corn,2016,monoculture
0.068,0.835576704,5.777777778,1,corn,2016,monoculture
0.074,0.844891607,5.777777778,1,corn,2016,monoculture
0.101,1.417117744,4,1,corn,2016,monoculture
0.07,0.805830297,4,1,corn,2016,monoculture
0.079,0.956941549,4,1,corn,2016,monoculture
0.082,0.964888907,4,1,corn,2016,monoculture
0.054,0.560368449,4,1,corn,2016,monoculture
0.051,0.480205469,4,1,corn,2016,monoculture
0.067,0.707309266,4,1,corn,2016,monoculture
0.056,0.632002159,4,1,corn,2016,monoculture
0.069,0.738023943,4,1,corn,2016,monoculture
0.081,1.072338199,4,1,corn,2016,monoculture
0.07,0.735563342,4,1,corn,2016,monoculture
0.048,0.494405728,4,1,corn,2016,monoculture
0.06,0.670623972,4,1,corn,2016,monoculture
0.121,1.537344087,4,1,corn,2016,monoculture
0.078,0.919276125,4,1,corn,2016,monoculture
0.057,0.638213143,4,1,corn,2016,monoculture
0.072,0.921240049,4,1,corn,2016,monoculture
0.07,0.814219774,4,1,corn,2016,monoculture
0.102,1.361573458,4,1,corn,2016,monoculture
0.087,1.098879674,4,1,corn,2016,monoculture
0.132,1.847331788,4,1,corn,2016,monoculture
0.053,0.586787221,4,1,corn,2016,monoculture
0.06,0.607163962,4,1,corn,2016,monoculture
0.074,0.899711839,4,1,corn,2016,monoculture
0.089,1.137058758,4,1,corn,2016,monoculture
0.057,0.613529551,4,1,corn,2016,monoculture
0.066,0.74218075,4,1,corn,2016,monoculture
0.069,0.807697223,4,1,corn,2016,monoculture
0.084,1.086895456,4,1,corn,2016,monoculture
0.073,0.863997467,4,1,corn,2016,monoculture
0.048,0.467347083,4,1,corn,2016,monoculture
0.078,0.978780872,4,1,corn,2016,monoculture
0.068,0.774593415,4,1,corn,2016,monoculture
0.064,0.717214837,4,1,corn,2016,monoculture
0.049,0.507578442,4,1,corn,2016,monoculture
0.061,0.720840595,4,1,corn,2016,monoculture
0.072,0.912126108,1.777777778,1,corn,2016,monoculture
0.083,0.959548587,1.777777778,1,corn,2016,monoculture
0.085,1.0685089,1.777777778,1,corn,2016,monoculture
0.068,0.732941867,1.777777778,1,corn,2016,monoculture
0.07,0.847541739,1.777777778,1,corn,2016,monoculture
0.097,1.246448905,1.777777778,1,corn,2016,monoculture
0.081,1.011627196,1.777777778,1,corn,2016,monoculture
