leaf,total,density,timepoints,species,plantedyear,plantedtype
0.252,0.419614582,8.888888889,1,soybean,2015,monoculture
0.271,0.635629189,8.888888889,1,soybean,2015,monoculture
0.265,0.57697005,8.888888889,1,soybean,2015,monoculture
0.232,0.314710936,8.888888889,1,soybean,2015,monoculture
0.208,0.314710936,8.888888889,1,soybean,2015,monoculture
0.26,0.419614582,8.888888889,1,soybean,2015,monoculture
0.205,0.312848741,8.888888889,1,soybean,2015,monoculture
0.137,0.223463387,8.888888889,1,soybean,2015,monoculture
0.334,1.00558524,8.888888889,1,soybean,2015,monoculture
0.31,0.491619451,9.777777778,1,soybean,2015,monoculture
0.103,0.124146326,9.777777778,1,soybean,2015,monoculture
0.101,0.134078032,9.777777778,1,soybean,2015,monoculture
0.267,0.402234096,9.777777778,1,soybean,2015,monoculture
0.223,0.357541419,9.777777778,1,soybean,2015,monoculture
0.368,0.608316997,9.777777778,1,soybean,2015,monoculture
0.234,0.312848741,9.777777778,1,soybean,2015,monoculture
0.183,0.225325582,9.777777778,1,soybean,2015,monoculture
0.319,0.472066404,9.777777778,1,soybean,2015,monoculture
0.287,0.486653598,9.777777778,1,soybean,2015,monoculture
0.279,0.547485297,5.333333333,1,soybean,2015,monoculture
0.242,0.357541419,5.333333333,1,soybean,2015,monoculture
0.198,0.262879845,5.333333333,1,soybean,2015,monoculture
0.083,0.111731693,5.333333333,1,soybean,2015,monoculture
0.167,0.225325582,5.333333333,1,soybean,2015,monoculture
0.209,0.367162759,5.333333333,1,soybean,2015,monoculture
0.184,0.314710936,5.333333333,1,soybean,2015,monoculture
0.175,0.268156064,5.333333333,1,soybean,2015,monoculture
0.229,0.300434109,5.333333333,1,soybean,2015,monoculture
0.221,0.248292652,5.333333333,1,soybean,2015,monoculture
0.261,0.425821898,8.888888889,1,soybean,2015,monoculture
0.339,0.698323083,8.888888889,1,soybean,2015,monoculture
0.281,0.419614582,8.888888889,1,soybean,2015,monoculture
0.328,0.608316997,8.888888889,1,soybean,2015,monoculture
0.217,0.312848741,8.888888889,1,soybean,2015,monoculture
0.182,0.268156064,8.888888889,1,soybean,2015,monoculture
0.224,0.364990198,8.888888889,1,soybean,2015,monoculture
0.231,0.357541419,8.888888889,1,soybean,2015,monoculture
0.252,0.367162759,8.888888889,1,soybean,2015,monoculture
0.167,0.225325582,8.888888889,1,soybean,2015,monoculture
0.264,0.300434109,8.888888889,1,soybean,2015,monoculture
0.208,0.312848741,4,1,soybean,2015,monoculture
0.198,0.268156064,4,1,soybean,2015,monoculture
0.191,0.314710936,4,1,soybean,2015,monoculture
0.304,0.446926773,4,1,soybean,2015,monoculture
0.208,0.312848741,4,1,soybean,2015,monoculture
0.269,0.419614582,4,1,soybean,2015,monoculture
0.309,0.547485297,4,1,soybean,2015,monoculture
0.184,0.268156064,4,1,soybean,2015,monoculture
0.246,0.300434109,4,1,soybean,2015,monoculture
0.268,0.402234096,9.333333333,1,soybean,2015,monoculture
0.303,0.524518227,9.333333333,1,soybean,2015,monoculture
0.233,0.419614582,9.333333333,1,soybean,2015,monoculture
0.213,0.248292652,9.333333333,1,soybean,2015,monoculture
0.262,0.486653598,9.333333333,1,soybean,2015,monoculture
0.16,0.268156064,9.333333333,1,soybean,2015,monoculture
0.175,0.268156064,9.333333333,1,soybean,2015,monoculture
0.297,0.547485297,9.333333333,1,soybean,2015,monoculture
0.238,0.402234096,9.333333333,1,soybean,2015,monoculture
0.151,0.223463387,9.333333333,1,soybean,2015,monoculture
0.519,0.608316997,9.333333333,1,soybean,2015,monoculture
0.198,0.312848741,11.11111111,1,soybean,2015,monoculture
0.268,0.402234096,11.11111111,1,soybean,2015,monoculture
0.242,0.357541419,11.11111111,1,soybean,2015,monoculture
0.151,0.187771318,11.11111111,1,soybean,2015,monoculture
0.299,0.547485297,11.11111111,1,soybean,2015,monoculture
0.345,0.57697005,11.11111111,1,soybean,2015,monoculture
0.338,0.524518227,11.11111111,1,soybean,2015,monoculture
0.251,0.446926773,11.11111111,1,soybean,2015,monoculture
0.208,0.312848741,11.11111111,1,soybean,2015,monoculture
0.208,0.312848741,11.11111111,1,soybean,2015,monoculture
0.11,0.150217054,11.11111111,1,soybean,2015,monoculture
0.127,0.150837786,11.11111111,1,soybean,2015,monoculture
0.214,0.357541419,11.11111111,1,soybean,2015,monoculture
0.317,0.357541419,11.11111111,1,soybean,2015,monoculture
0.268,0.472066404,9.333333333,1,soybean,2015,monoculture
0.226,0.367162759,9.333333333,1,soybean,2015,monoculture
0.214,0.367162759,9.333333333,1,soybean,2015,monoculture
0.339,0.608316997,9.333333333,1,soybean,2015,monoculture
0.261,0.357541419,9.333333333,1,soybean,2015,monoculture
0.319,0.472066404,9.333333333,1,soybean,2015,monoculture
0.304,0.446926773,9.333333333,1,soybean,2015,monoculture
0.237,0.472066404,9.333333333,1,soybean,2015,monoculture
0.367,0.873990135,9.333333333,1,soybean,2015,monoculture
0.252,0.402234096,9.333333333,1,soybean,2015,monoculture
0.101,0.134078032,8,1,soybean,2015,monoculture
0.27,0.486653598,8,1,soybean,2015,monoculture
0.225,0.312848741,8,1,soybean,2015,monoculture
0.262,0.486653598,8,1,soybean,2015,monoculture
0.258,0.402234096,8,1,soybean,2015,monoculture
0.309,0.57697005,8,1,soybean,2015,monoculture
0.33,0.628490775,8,1,soybean,2015,monoculture
0.253,0.488826158,8,1,soybean,2015,monoculture
0.251,0.486653598,8,1,soybean,2015,monoculture
0.441,0.472066404,8,1,soybean,2015,monoculture
0.183,0.225325582,9.333333333,1,soybean,2015,monoculture
0.2,0.367162759,9.333333333,1,soybean,2015,monoculture
0.208,0.312848741,9.333333333,1,soybean,2015,monoculture
0.242,0.367162759,9.333333333,1,soybean,2015,monoculture
0.16,0.268156064,9.333333333,1,soybean,2015,monoculture
0.141,0.178770709,9.333333333,1,soybean,2015,monoculture
0.252,0.419614582,9.333333333,1,soybean,2015,monoculture
0.244,0.425821898,9.333333333,1,soybean,2015,monoculture
0.207,0.367162759,9.333333333,1,soybean,2015,monoculture
0.243,0.488826158,9.333333333,1,soybean,2015,monoculture
0.299,0.402234096,9.333333333,1,soybean,2015,monoculture
0.223,0.357541419,10.66666667,1,soybean,2015,monoculture
0.303,0.524518227,10.66666667,1,soybean,2015,monoculture
0.309,0.472066404,10.66666667,1,soybean,2015,monoculture
0.252,0.367162759,10.66666667,1,soybean,2015,monoculture
0.198,0.268156064,10.66666667,1,soybean,2015,monoculture
0.167,0.262259114,10.66666667,1,soybean,2015,monoculture
0.242,0.357541419,10.66666667,1,soybean,2015,monoculture
0.151,0.223463387,10.66666667,1,soybean,2015,monoculture
0.27,0.357541419,10.66666667,1,soybean,2015,monoculture
0.242,0.402234096,10.66666667,1,soybean,2015,monoculture
0.281,0.419614582,12.44444444,1,soybean,2015,monoculture
0.271,0.419614582,12.44444444,1,soybean,2015,monoculture
0.271,0.419614582,12.44444444,1,soybean,2015,monoculture
0.243,0.312848741,12.44444444,1,soybean,2015,monoculture
0.158,0.150837786,12.44444444,1,soybean,2015,monoculture
0.261,0.357541419,12.44444444,1,soybean,2015,monoculture
0.208,0.312848741,12.44444444,1,soybean,2015,monoculture
0.198,0.312848741,12.44444444,1,soybean,2015,monoculture
0.252,0.419614582,12.44444444,1,soybean,2015,monoculture
0.233,0.41899385,12.44444444,1,soybean,2015,monoculture
0.119,0.538174323,12.44444444,1,soybean,2015,monoculture
0.182,0.268156064,11.11111111,1,soybean,2015,monoculture
0.289,0.472066404,11.11111111,1,soybean,2015,monoculture
0.208,0.312848741,11.11111111,1,soybean,2015,monoculture
0.225,0.312848741,11.11111111,1,soybean,2015,monoculture
0.252,0.419614582,11.11111111,1,soybean,2015,monoculture
0.173,0.268156064,11.11111111,1,soybean,2015,monoculture
0.351,0.547485297,11.11111111,1,soybean,2015,monoculture
0.152,0.225325582,11.11111111,1,soybean,2015,monoculture
0.234,0.367162759,11.11111111,1,soybean,2015,monoculture
0.285,0.402234096,11.11111111,1,soybean,2015,monoculture
0.225,0.367162759,16,1,soybean,2015,monoculture
0.234,0.425821898,16,1,soybean,2015,monoculture
0.174,0.349161542,16,1,soybean,2015,monoculture
0.309,0.472066404,16,1,soybean,2015,monoculture
0.175,0.304158499,16,1,soybean,2015,monoculture
0.32,0.486653598,16,1,soybean,2015,monoculture
0.106,0.134078032,16,1,soybean,2015,monoculture
0.225,0.312848741,16,1,soybean,2015,monoculture
0.253,0.488826158,16,1,soybean,2015,monoculture
0.175,0.262879845,16,1,soybean,2015,monoculture
0.281,0.419614582,19.55555556,1,soybean,2015,monoculture
0.173,0.150837786,19.55555556,1,soybean,2015,monoculture
0.289,0.472066404,19.55555556,1,soybean,2015,monoculture
0.101,0.100558524,19.55555556,1,soybean,2015,monoculture
0.235,0.488826158,19.55555556,1,soybean,2015,monoculture
0.078,0.104903645,19.55555556,1,soybean,2015,monoculture
0.261,0.312848741,19.55555556,1,soybean,2015,monoculture
0.142,0.125698155,19.55555556,1,soybean,2015,monoculture
0.243,0.488826158,19.55555556,1,soybean,2015,monoculture
0.526,0.57697005,19.55555556,1,soybean,2015,monoculture
0.094,0.079453649,17.77777778,1,soybean,2015,monoculture
0.288,0.558658467,17.77777778,1,soybean,2015,monoculture
0.225,0.312848741,17.77777778,1,soybean,2015,monoculture
0.207,0.268156064,17.77777778,1,soybean,2015,monoculture
0.239,0.357541419,17.77777778,1,soybean,2015,monoculture
0.251,0.486653598,17.77777778,1,soybean,2015,monoculture
0.225,0.312848741,17.77777778,1,soybean,2015,monoculture
0.267,0.279329233,17.77777778,1,soybean,2015,monoculture
0.287,0.419614582,17.77777778,1,soybean,2015,monoculture
0.262,0.486653598,12.44444444,1,soybean,2015,monoculture
0.181,0.304158499,12.44444444,1,soybean,2015,monoculture
0.148,0.243326799,12.44444444,1,soybean,2015,monoculture
0.252,0.425821898,12.44444444,1,soybean,2015,monoculture
0.223,0.314710936,12.44444444,1,soybean,2015,monoculture
0.242,0.357541419,12.44444444,1,soybean,2015,monoculture
0.244,0.627870043,12.44444444,1,soybean,2015,monoculture
0.119,0.209496925,12.44444444,1,soybean,2015,monoculture
0.119,0.209496925,12.44444444,1,soybean,2015,monoculture
0.284,0.419614582,12.44444444,1,soybean,2015,monoculture
0.2097,0.55617554,14.66666667,1,soybean,2015,monoculture
0.368,0.669148697,14.66666667,1,soybean,2015,monoculture
0.175,0.304158499,14.66666667,1,soybean,2015,monoculture
0.301,0.635629189,14.66666667,1,soybean,2015,monoculture
0.31,0.547485297,14.66666667,1,soybean,2015,monoculture
0.214,0.41899385,14.66666667,1,soybean,2015,monoculture
0.271,0.419614582,14.66666667,1,soybean,2015,monoculture
0.119,0.209496925,14.66666667,1,soybean,2015,monoculture
0.151,0.223463387,14.66666667,1,soybean,2015,monoculture
0.094,0.093109744,14.66666667,1,soybean,2015,monoculture
0.281,0.419614582,20.88888889,1,soybean,2015,monoculture
0.33,0.547485297,20.88888889,1,soybean,2015,monoculture
0.25,0.357541419,20.88888889,1,soybean,2015,monoculture
0.242,0.357541419,20.88888889,1,soybean,2015,monoculture
0.167,0.225325582,20.88888889,1,soybean,2015,monoculture
0.32,0.486653598,20.88888889,1,soybean,2015,monoculture
0.298,0.425821898,20.88888889,1,soybean,2015,monoculture
0.222,0.248292652,20.88888889,1,soybean,2015,monoculture
0.232,0.248292652,20.88888889,1,soybean,2015,monoculture
0.475,0.896957205,20.88888889,1,soybean,2015,monoculture
0.386,0.715082837,22.66666667,1,soybean,2015,monoculture
0.165,0.186219489,22.66666667,1,soybean,2015,monoculture
0.18,0.21725607,22.66666667,1,soybean,2015,monoculture
0.137,0.243326799,22.66666667,1,soybean,2015,monoculture
0.108,0.182495099,22.66666667,1,soybean,2015,monoculture
0.206,0.225325582,22.66666667,1,soybean,2015,monoculture
0.25,0.357541419,22.66666667,1,soybean,2015,monoculture
0.129,0.178770709,22.66666667,1,soybean,2015,monoculture
0.206,0.225325582,22.66666667,1,soybean,2015,monoculture
0.215,0.364990198,22.66666667,1,soybean,2015,monoculture
0.234,0.425821898,18.66666667,1,soybean,2015,monoculture
0.252,0.367162759,18.66666667,1,soybean,2015,monoculture
0.319,0.628490775,18.66666667,1,soybean,2015,monoculture
0.253,0.425821898,18.66666667,1,soybean,2015,monoculture
0.294,0.310365815,18.66666667,1,soybean,2015,monoculture
0.289,0.628490775,18.66666667,1,soybean,2015,monoculture
0.25,0.357541419,18.66666667,1,soybean,2015,monoculture
0.182,0.397268243,18.66666667,1,soybean,2015,monoculture
0.076,0.089385355,18.66666667,1,soybean,2015,monoculture
0.437,0.608316997,18.66666667,1,soybean,2015,monoculture
0.37,1.00558524,15.55555556,1,soybean,2015,monoculture
0.299,0.419614582,15.55555556,1,soybean,2015,monoculture
0.162,0.223463387,15.55555556,1,soybean,2015,monoculture
0.319,0.717565764,15.55555556,1,soybean,2015,monoculture
0.199,0.312848741,15.55555556,1,soybean,2015,monoculture
0.195,0.223463387,15.55555556,1,soybean,2015,monoculture
0.173,0.262259114,15.55555556,1,soybean,2015,monoculture
0.233,0.419614582,15.55555556,1,soybean,2015,monoculture
0.091,0.055865847,15.55555556,1,soybean,2015,monoculture
0.093,0.076039625,15.55555556,1,soybean,2015,monoculture
0.424,0.491619451,16,1,soybean,2015,monoculture
0.139,0.119180473,16,1,soybean,2015,monoculture
0.145,0.223463387,16,1,soybean,2015,monoculture
0.241,0.248292652,16,1,soybean,2015,monoculture
0.25,0.488826158,16,1,soybean,2015,monoculture
0.154,0.209807291,16,1,soybean,2015,monoculture
0.203,0.50279262,16,1,soybean,2015,monoculture
0.309,0.402234096,16,1,soybean,2015,monoculture
0.198,0.186219489,16,1,soybean,2015,monoculture
0.167,0.186219489,16,1,soybean,2015,monoculture
0.327,0.524518227,16,1,soybean,2015,monoculture
0.159,0.223463387,16,1,soybean,2015,monoculture
0.235,0.488826158,16,1,soybean,2015,monoculture
0.192,0.364990198,16,1,soybean,2015,monoculture
0.082,0.104903645,16,1,soybean,2015,monoculture
0.111,0.134078032,16,1,soybean,2015,monoculture
0.19,0.186219489,16,1,soybean,2015,monoculture
0.261,0.357541419,16,1,soybean,2015,monoculture
0.269,0.300434109,16,1,soybean,2015,monoculture
0.147,0.538174323,16,1,soybean,2015,monoculture
0.236,0.491619451,17.33333333,1,soybean,2015,monoculture
0.123,0.182495099,17.33333333,1,soybean,2015,monoculture
0.215,0.268156064,17.33333333,1,soybean,2015,monoculture
0.124,0.209496925,17.33333333,1,soybean,2015,monoculture
0.216,0.476721892,17.33333333,1,soybean,2015,monoculture
0.239,0.357541419,17.33333333,1,soybean,2015,monoculture
0.251,0.300434109,17.33333333,1,soybean,2015,monoculture
0.151,0.223463387,17.33333333,1,soybean,2015,monoculture
0.167,0.262259114,17.33333333,1,soybean,2015,monoculture
0.198,0.268156064,17.33333333,1,soybean,2015,monoculture
0.2196,0.794536486,63.11111111,1,soybean,2015,monoculture
0.184,0.314710936,63.11111111,1,soybean,2015,monoculture
0.157,0.150837786,63.11111111,1,soybean,2015,monoculture
0.189,0.262879845,63.11111111,1,soybean,2015,monoculture
0.174,0.225325582,63.11111111,1,soybean,2015,monoculture
0.223,0.300434109,63.11111111,1,soybean,2015,monoculture
0.189,0.262879845,63.11111111,1,soybean,2015,monoculture
0.181,0.262879845,63.11111111,1,soybean,2015,monoculture
0.171,0.139043885,63.11111111,1,soybean,2015,monoculture
0.198,0.262879845,63.11111111,1,soybean,2015,monoculture
0.1996,0.248292652,43.11111111,1,soybean,2015,monoculture
0.147,0.262259114,43.11111111,1,soybean,2015,monoculture
0.145,0.187771318,43.11111111,1,soybean,2015,monoculture
0.084,0.093109744,43.11111111,1,soybean,2015,monoculture
0.18,0.21725607,43.11111111,1,soybean,2015,monoculture
0.244,0.425821898,43.11111111,1,soybean,2015,monoculture
0.181,0.314710936,43.11111111,1,soybean,2015,monoculture
0.153,0.262259114,43.11111111,1,soybean,2015,monoculture
0.145,0.262259114,43.11111111,1,soybean,2015,monoculture
0.383,0.628490775,43.11111111,1,soybean,2015,monoculture
0.31,0.446926773,49.77777778,1,soybean,2015,monoculture
0.181,0.262879845,49.77777778,1,soybean,2015,monoculture
0.066,0.075108527,49.77777778,1,soybean,2015,monoculture
0.234,0.367162759,49.77777778,1,soybean,2015,monoculture
0.207,0.262879845,49.77777778,1,soybean,2015,monoculture
0.191,0.268156064,49.77777778,1,soybean,2015,monoculture
0.207,0.367162759,49.77777778,1,soybean,2015,monoculture
0.148,0.243326799,49.77777778,1,soybean,2015,monoculture
0.243,0.486653598,49.77777778,1,soybean,2015,monoculture
0.137,0.243326799,49.77777778,1,soybean,2015,monoculture
0.145,0.187771318,60.44444444,1,soybean,2015,monoculture
0.303,0.375542636,60.44444444,1,soybean,2015,monoculture
0.158,0.225325582,60.44444444,1,soybean,2015,monoculture
0.112,0.157355468,60.44444444,1,soybean,2015,monoculture
0.175,0.268156064,60.44444444,1,soybean,2015,monoculture
0.172,0.262879845,60.44444444,1,soybean,2015,monoculture
0.222,0.248292652,60.44444444,1,soybean,2015,monoculture
0.216,0.425821898,60.44444444,1,soybean,2015,monoculture
0.271,0.558658467,60.44444444,1,soybean,2015,monoculture
0.211,0.524518227,60.44444444,1,soybean,2015,monoculture
0.143,0.304158499,2.222222222,1,soybean,2015,monoculture
0.149,0.187771318,2.222222222,1,soybean,2015,monoculture
0.184,0.314710936,2.222222222,1,soybean,2015,monoculture
0.194,0.41899385,2.222222222,1,soybean,2015,monoculture
0.143,0.279329233,2.222222222,1,soybean,2015,monoculture
0.268,0.419614582,57.77777778,1,soybean,2015,monoculture
0.144,0.155182907,57.77777778,1,soybean,2015,monoculture
0.136,0.155182907,57.77777778,1,soybean,2015,monoculture
0.189,0.21725607,57.77777778,1,soybean,2015,monoculture
0.218,0.337988372,57.77777778,1,soybean,2015,monoculture
0.225,0.312848741,57.77777778,1,soybean,2015,monoculture
0.138,0.187771318,57.77777778,1,soybean,2015,monoculture
0.235,0.488826158,57.77777778,1,soybean,2015,monoculture
0.147,0.262259114,57.77777778,1,soybean,2015,monoculture
0.131,0.187771318,57.77777778,1,soybean,2015,monoculture
0.324,0.547485297,50.66666667,1,soybean,2015,monoculture
0.158,0.187771318,50.66666667,1,soybean,2015,monoculture
0.138,0.187771318,50.66666667,1,soybean,2015,monoculture
0.187,0.21725607,50.66666667,1,soybean,2015,monoculture
0.146,0.175977417,50.66666667,1,soybean,2015,monoculture
0.198,0.312848741,50.66666667,1,soybean,2015,monoculture
0.232,0.486653598,50.66666667,1,soybean,2015,monoculture
0.167,0.225325582,50.66666667,1,soybean,2015,monoculture
0.184,0.300434109,50.66666667,1,soybean,2015,monoculture
0.196,0.262879845,50.66666667,1,soybean,2015,monoculture
0.158,0.186219489,46.22222222,1,soybean,2015,monoculture
0.184,0.364990198,46.22222222,1,soybean,2015,monoculture
0.131,0.187771318,46.22222222,1,soybean,2015,monoculture
0.137,0.225325582,46.22222222,1,soybean,2015,monoculture
0.149,0.262259114,46.22222222,1,soybean,2015,monoculture
0.21,0.300434109,46.22222222,1,soybean,2015,monoculture
0.136,0.209807291,46.22222222,1,soybean,2015,monoculture
0.191,0.419614582,46.22222222,1,soybean,2015,monoculture
0.177,0.300434109,46.22222222,1,soybean,2015,monoculture
0.1087,0.262879845,46.22222222,1,soybean,2015,monoculture
0.32,0.486653598,55.11111111,1,soybean,2015,monoculture
0.181,0.304158499,55.11111111,1,soybean,2015,monoculture
0.198,0.312848741,55.11111111,1,soybean,2015,monoculture
0.138,0.187771318,55.11111111,1,soybean,2015,monoculture
0.213,0.248292652,55.11111111,1,soybean,2015,monoculture
0.123,0.178770709,55.11111111,1,soybean,2015,monoculture
0.07,0.089385355,55.11111111,1,soybean,2015,monoculture
0.276,0.402234096,55.11111111,1,soybean,2015,monoculture
0.136,0.209807291,55.11111111,1,soybean,2015,monoculture
0.19,0.312848741,55.11111111,1,soybean,2015,monoculture
0.132,0.300434109,156,1,soybean,2015,monoculture
0.159,0.262259114,156,1,soybean,2015,monoculture
0.118,0.09124755,156,1,soybean,2015,monoculture
0.127,0.262879845,156,1,soybean,2015,monoculture
0.152,0.225325582,156,1,soybean,2015,monoculture
0.223,0.312848741,156,1,soybean,2015,monoculture
0.213,0.225325582,156,1,soybean,2015,monoculture
0.215,0.300434109,156,1,soybean,2015,monoculture
0.172,0.21725607,156,1,soybean,2015,monoculture
0.206,0.262879845,156,1,soybean,2015,monoculture
0.121,0.262879845,132,1,soybean,2015,monoculture
0.179,0.262259114,132,1,soybean,2015,monoculture
0.242,0.367162759,132,1,soybean,2015,monoculture
0.303,0.375542636,132,1,soybean,2015,monoculture
0.178,0.279329233,132,1,soybean,2015,monoculture
0.233,0.357541419,132,1,soybean,2015,monoculture
0.068,0.044692677,132,1,soybean,2015,monoculture
0.206,0.262879845,132,1,soybean,2015,monoculture
0.12,0.150837786,132,1,soybean,2015,monoculture
0.181,0.223463387,132,1,soybean,2015,monoculture
0.1766,0.25139631,104.4444444,1,soybean,2015,monoculture
0.195,0.300434109,104.4444444,1,soybean,2015,monoculture
0.221,0.367162759,104.4444444,1,soybean,2015,monoculture
0.234,0.425821898,104.4444444,1,soybean,2015,monoculture
0.231,0.357541419,104.4444444,1,soybean,2015,monoculture
